,group_1,group_2,group_3,sum_1,sum_2,sum_3,max_diff
6231,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.21, 0.0, 14.74, 18.09, 6.45]","[10.03, 13.42, 9.31, 8.66, 14.55, 16.72]",73.58,73.39,72.69,0.8900000000000006
6232,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 10.03, 13.42, 14.55, 0.0, 14.74]","[13.21, 9.31, 8.66, 16.72, 18.09, 6.45]",73.58,73.64,72.44000000000001,1.1999999999999886
6233,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 10.03, 9.31, 8.66, 18.09, 6.45]","[13.21, 13.42, 14.55, 0.0, 14.74, 16.72]",73.58,73.44000000000001,72.64000000000001,0.9399999999999835
6234,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 10.03, 9.31, 14.55, 0.0, 18.09]","[13.21, 13.42, 8.66, 14.74, 16.72, 6.45]",73.58,72.88000000000001,73.2,0.6999999999999886
6235,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 10.03, 9.31, 0.0, 14.74, 18.09]","[13.21, 13.42, 8.66, 14.55, 16.72, 6.45]",73.58,73.07000000000001,73.01,0.5699999999999932
6236,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 10.03, 8.66, 0.0, 14.74, 18.09]","[13.21, 13.42, 9.31, 14.55, 16.72, 6.45]",73.58,72.42,73.66000000000001,1.1599999999999966
6237,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.42, 9.31, 8.66, 14.55, 6.45]","[13.21, 10.03, 0.0, 14.74, 16.72, 18.09]",73.58,73.29,72.79,0.789999999999992
6238,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.42, 9.31, 8.66, 14.74, 6.45]","[13.21, 10.03, 14.55, 0.0, 16.72, 18.09]",73.58,73.48,72.60000000000001,0.9799999999999898
6239,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.42, 9.31, 14.55, 0.0, 14.74]","[13.21, 10.03, 8.66, 16.72, 18.09, 6.45]",73.58,72.92,73.16000000000001,0.6599999999999966
6240,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.42, 14.55, 0.0, 18.09, 6.45]","[13.21, 10.03, 9.31, 8.66, 14.74, 16.72]",73.58,73.41000000000001,72.67000000000002,0.9099999999999824
6241,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.42, 0.0, 14.74, 18.09, 6.45]","[13.21, 10.03, 9.31, 8.66, 14.55, 16.72]",73.58,73.60000000000001,72.48,1.1200000000000045
6242,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 9.31, 8.66, 0.0, 16.72, 18.09]","[13.21, 10.03, 13.42, 14.55, 14.74, 6.45]",73.58,73.68,72.4,1.2800000000000011
6243,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 14.55, 0.0, 14.74, 16.72, 6.45]","[13.21, 10.03, 13.42, 9.31, 8.66, 18.09]",73.58,73.36,72.72000000000001,0.8599999999999852
6244,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 13.21, 10.03, 13.42, 8.66, 6.45]","[12.18, 0.0, 10.81, 15.94, 16.72, 18.09]",73.25,72.67,73.74,0.5799999999999983
6245,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 13.21, 10.03, 13.42, 0.0, 15.94]","[12.18, 8.66, 10.81, 16.72, 18.09, 6.45]",73.25,73.5,72.91,0.5900000000000034
6246,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 13.21, 10.03, 12.18, 0.0, 16.72]","[13.42, 8.66, 10.81, 15.94, 18.09, 6.45]",73.25,73.03999999999999,73.37,0.21000000000000796
6247,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 13.21, 10.03, 12.18, 10.81, 6.45]","[13.42, 8.66, 0.0, 15.94, 16.72, 18.09]",73.25,73.58,72.83,0.75
6248,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 13.21, 10.03, 0.0, 10.81, 18.09]","[13.42, 12.18, 8.66, 15.94, 16.72, 6.45]",73.25,73.04,73.37,0.20999999999999375
6249,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 13.21, 13.42, 8.66, 0.0, 16.72]","[10.03, 12.18, 10.81, 15.94, 18.09, 6.45]",73.25,72.91,73.5,0.3400000000000034
6250,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 13.21, 13.42, 8.66, 10.81, 6.45]","[10.03, 12.18, 0.0, 15.94, 16.72, 18.09]",73.25,73.45,72.96,0.4900000000000091
6251,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 13.21, 12.18, 8.66, 0.0, 18.09]","[10.03, 13.42, 10.81, 15.94, 16.72, 6.45]",73.25,73.04,73.36999999999999,0.20999999999999375
6252,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 13.21, 12.18, 0.0, 10.81, 15.94]","[10.03, 13.42, 8.66, 16.72, 18.09, 6.45]",73.25,73.04,73.37,0.20999999999999375
6253,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 13.21, 12.18, 0.0, 10.81, 16.72]","[10.03, 13.42, 8.66, 15.94, 18.09, 6.45]",73.25,73.82,72.59,1.2299999999999898
6254,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 13.21, 0.0, 15.94, 16.72, 6.45]","[10.03, 13.42, 12.18, 8.66, 10.81, 18.09]",73.25,73.22,73.19,0.060000000000002274
6255,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 10.03, 13.42, 12.18, 0.0, 15.94]","[13.21, 8.66, 10.81, 16.72, 18.09, 6.45]",73.25,72.47,73.94,0.7800000000000011
6256,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 10.03, 13.42, 12.18, 0.0, 16.72]","[13.21, 8.66, 10.81, 15.94, 18.09, 6.45]",73.25,73.25,73.16,0.09000000000000341
6257,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 10.03, 13.42, 12.18, 10.81, 6.45]","[13.21, 8.66, 0.0, 15.94, 16.72, 18.09]",73.25,73.79,72.62,1.1700000000000017
6258,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 10.03, 13.42, 0.0, 10.81, 18.09]","[13.21, 12.18, 8.66, 15.94, 16.72, 6.45]",73.25,73.25,73.16,0.09000000000000341
6259,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 10.03, 8.66, 0.0, 15.94, 18.09]","[13.21, 13.42, 12.18, 10.81, 16.72, 6.45]",73.25,73.62,72.79,0.8299999999999983
6260,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 10.03, 8.66, 10.81, 15.94, 6.45]","[13.21, 13.42, 12.18, 0.0, 16.72, 18.09]",73.25,72.79,73.62,0.45999999999999375
6261,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 10.03, 8.66, 10.81, 16.72, 6.45]","[13.21, 13.42, 12.18, 0.0, 15.94, 18.09]",73.25,73.57000000000001,72.84,0.730000000000004
6262,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 13.42, 12.18, 8.66, 0.0, 18.09]","[13.21, 10.03, 10.81, 15.94, 16.72, 6.45]",73.25,73.25,73.16000000000001,0.0899999999999892
6263,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 13.42, 12.18, 0.0, 10.81, 15.94]","[13.21, 10.03, 8.66, 16.72, 18.09, 6.45]",73.25,73.25,73.16000000000001,0.0899999999999892
6264,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 13.42, 0.0, 15.94, 16.72, 6.45]","[13.21, 10.03, 12.18, 8.66, 10.81, 18.09]",73.25,73.42999999999999,72.98,0.44999999999998863
6265,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 12.18, 0.0, 15.94, 18.09, 6.45]","[13.21, 10.03, 13.42, 8.66, 10.81, 16.72]",73.25,73.56,72.85000000000001,0.7099999999999937
6266,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 8.66, 0.0, 10.81, 15.94, 16.72]","[13.21, 10.03, 13.42, 12.18, 18.09, 6.45]",73.25,73.03,73.38000000000001,0.21999999999999886
6267,"[12.99, 12.77, 8.89, 9.31, 14.55, 14.74]","[20.9, 0.0, 10.81, 16.72, 18.09, 6.45]","[13.21, 10.03, 13.42, 12.18, 8.66, 15.94]",73.25,72.97,73.44,0.28000000000000114
6268,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 13.21, 10.03, 13.42, 8.66, 6.45]","[12.18, 14.55, 0.0, 14.74, 15.94, 16.72]",72.86,72.67,74.13,0.18999999999999773
6269,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 13.21, 10.03, 13.42, 0.0, 15.94]","[12.18, 8.66, 14.55, 14.74, 16.72, 6.45]",72.86,73.5,73.3,0.20000000000000284
6270,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 13.21, 10.03, 12.18, 0.0, 16.72]","[13.42, 8.66, 14.55, 14.74, 15.94, 6.45]",72.86,73.03999999999999,73.76,0.1799999999999926
6271,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 13.21, 10.03, 8.66, 14.55, 6.45]","[13.42, 12.18, 0.0, 14.74, 15.94, 16.72]",72.86,73.8,73.0,0.7999999999999972
6272,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 13.21, 10.03, 8.66, 14.74, 6.45]","[13.42, 12.18, 14.55, 0.0, 15.94, 16.72]",72.86,73.99,72.81,1.1799999999999926
6273,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 13.21, 10.03, 14.55, 0.0, 14.74]","[13.42, 12.18, 8.66, 15.94, 16.72, 6.45]",72.86,73.42999999999999,73.37,0.05999999999998806
6274,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 13.21, 13.42, 8.66, 0.0, 16.72]","[10.03, 12.18, 14.55, 14.74, 15.94, 6.45]",72.86,72.91,73.89000000000001,0.04999999999999716
6275,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 13.21, 8.66, 14.55, 0.0, 15.94]","[10.03, 13.42, 12.18, 14.74, 16.72, 6.45]",72.86,73.25999999999999,73.54,0.28000000000001535
6276,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 13.21, 8.66, 14.55, 0.0, 16.72]","[10.03, 13.42, 12.18, 14.74, 15.94, 6.45]",72.86,74.03999999999999,72.76,1.279999999999987
6277,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 13.21, 8.66, 0.0, 14.74, 15.94]","[10.03, 13.42, 12.18, 14.55, 16.72, 6.45]",72.86,73.45,73.35,0.10000000000000853
6278,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 13.21, 0.0, 15.94, 16.72, 6.45]","[10.03, 13.42, 12.18, 8.66, 14.55, 14.74]",72.86,73.22,73.57999999999998,0.3599999999999852
6279,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 10.03, 13.42, 12.18, 0.0, 16.72]","[13.21, 8.66, 14.55, 14.74, 15.94, 6.45]",72.86,73.25,73.55000000000001,0.30000000000001137
6280,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 10.03, 13.42, 8.66, 14.55, 6.45]","[13.21, 12.18, 0.0, 14.74, 15.94, 16.72]",72.86,74.01,72.78999999999999,1.220000000000013
6281,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 10.03, 13.42, 14.55, 0.0, 14.74]","[13.21, 12.18, 8.66, 15.94, 16.72, 6.45]",72.86,73.64,73.16,0.480000000000004
6282,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 10.03, 12.18, 8.66, 14.55, 6.45]","[13.21, 13.42, 0.0, 14.74, 15.94, 16.72]",72.86,72.77,74.03,0.09000000000000341
6283,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 10.03, 12.18, 8.66, 14.74, 6.45]","[13.21, 13.42, 14.55, 0.0, 15.94, 16.72]",72.86,72.96,73.84,0.09999999999999432
6284,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 10.03, 12.18, 14.55, 0.0, 15.94]","[13.21, 13.42, 8.66, 14.74, 16.72, 6.45]",72.86,73.6,73.2,0.3999999999999915
6285,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 10.03, 12.18, 0.0, 14.74, 15.94]","[13.21, 13.42, 8.66, 14.55, 16.72, 6.45]",72.86,73.79,73.01,0.7800000000000011
6286,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 13.42, 8.66, 14.55, 0.0, 15.94]","[13.21, 10.03, 12.18, 14.74, 16.72, 6.45]",72.86,73.47,73.33,0.14000000000000057
6287,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 13.42, 8.66, 0.0, 14.74, 15.94]","[13.21, 10.03, 12.18, 14.55, 16.72, 6.45]",72.86,73.66000000000001,73.14,0.5200000000000102
6288,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 13.42, 0.0, 15.94, 16.72, 6.45]","[13.21, 10.03, 12.18, 8.66, 14.55, 14.74]",72.86,73.42999999999999,73.36999999999999,0.060000000000002274
6289,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 12.18, 8.66, 14.55, 0.0, 16.72]","[13.21, 10.03, 13.42, 14.74, 15.94, 6.45]",72.86,73.00999999999999,73.79,0.14999999999999147
6290,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 12.18, 8.66, 0.0, 14.74, 16.72]","[13.21, 10.03, 13.42, 14.55, 15.94, 6.45]",72.86,73.19999999999999,73.60000000000001,0.3399999999999892
6291,"[12.99, 12.77, 8.89, 9.31, 10.81, 18.09]","[20.9, 14.55, 0.0, 14.74, 16.72, 6.45]","[13.21, 10.03, 13.42, 12.18, 8.66, 15.94]",72.86,73.36,73.44,0.0799999999999983
6292,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.21, 10.03, 13.42, 9.31, 6.45]","[12.18, 0.0, 10.81, 15.94, 16.72, 18.09]",72.6,73.32000000000001,73.74,0.4199999999999875
6293,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.21, 10.03, 13.42, 0.0, 15.94]","[12.18, 9.31, 10.81, 16.72, 18.09, 6.45]",72.6,73.5,73.56,0.060000000000002274
6294,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.21, 10.03, 12.18, 0.0, 16.72]","[13.42, 9.31, 10.81, 15.94, 18.09, 6.45]",72.6,73.03999999999999,74.02,0.4399999999999977
6295,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.21, 10.03, 12.18, 10.81, 6.45]","[13.42, 9.31, 0.0, 15.94, 16.72, 18.09]",72.6,73.58,73.48,0.09999999999999432
6296,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.21, 10.03, 0.0, 10.81, 18.09]","[13.42, 12.18, 9.31, 15.94, 16.72, 6.45]",72.6,73.04,74.02,0.44000000000001194
6297,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.21, 13.42, 9.31, 0.0, 16.72]","[10.03, 12.18, 10.81, 15.94, 18.09, 6.45]",72.6,73.56,73.5,0.060000000000002274
6298,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.21, 12.18, 9.31, 0.0, 18.09]","[10.03, 13.42, 10.81, 15.94, 16.72, 6.45]",72.6,73.69,73.36999999999999,0.3200000000000074
6299,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.21, 12.18, 0.0, 10.81, 15.94]","[10.03, 13.42, 9.31, 16.72, 18.09, 6.45]",72.6,73.04,74.02,0.44000000000001194
6300,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.21, 12.18, 0.0, 10.81, 16.72]","[10.03, 13.42, 9.31, 15.94, 18.09, 6.45]",72.6,73.82,73.24,0.5799999999999983
6301,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.21, 0.0, 15.94, 16.72, 6.45]","[10.03, 13.42, 12.18, 9.31, 10.81, 18.09]",72.6,73.22,73.84,0.6200000000000045
6302,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 10.03, 13.42, 12.18, 0.0, 16.72]","[13.21, 9.31, 10.81, 15.94, 18.09, 6.45]",72.6,73.25,73.81,0.5600000000000023
6303,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 10.03, 13.42, 12.18, 10.81, 6.45]","[13.21, 9.31, 0.0, 15.94, 16.72, 18.09]",72.6,73.79,73.27,0.5200000000000102
6304,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 10.03, 13.42, 0.0, 10.81, 18.09]","[13.21, 12.18, 9.31, 15.94, 16.72, 6.45]",72.6,73.25,73.81,0.5600000000000023
6305,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 10.03, 9.31, 10.81, 15.94, 6.45]","[13.21, 13.42, 12.18, 0.0, 16.72, 18.09]",72.6,73.44000000000001,73.62,0.1799999999999926
6306,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.42, 12.18, 9.31, 0.0, 18.09]","[13.21, 10.03, 10.81, 15.94, 16.72, 6.45]",72.6,73.9,73.16000000000001,0.7399999999999949
6307,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.42, 12.18, 9.31, 10.81, 6.45]","[13.21, 10.03, 0.0, 15.94, 16.72, 18.09]",72.6,73.07000000000001,73.99,0.4700000000000131
6308,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.42, 12.18, 0.0, 10.81, 15.94]","[13.21, 10.03, 9.31, 16.72, 18.09, 6.45]",72.6,73.25,73.81,0.5600000000000023
6309,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.42, 12.18, 0.0, 10.81, 16.72]","[13.21, 10.03, 9.31, 15.94, 18.09, 6.45]",72.6,74.03,73.03,1.0
6310,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 13.42, 0.0, 15.94, 16.72, 6.45]","[13.21, 10.03, 12.18, 9.31, 10.81, 18.09]",72.6,73.42999999999999,73.63000000000001,0.20000000000001705
6311,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 12.18, 0.0, 15.94, 18.09, 6.45]","[13.21, 10.03, 13.42, 9.31, 10.81, 16.72]",72.6,73.56,73.5,0.060000000000002274
6312,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 9.31, 0.0, 10.81, 15.94, 16.72]","[13.21, 10.03, 13.42, 12.18, 18.09, 6.45]",72.6,73.68,73.38000000000001,0.29999999999999716
6313,"[12.99, 12.77, 8.89, 8.66, 14.55, 14.74]","[20.9, 0.0, 10.81, 16.72, 18.09, 6.45]","[13.21, 10.03, 13.42, 12.18, 9.31, 15.94]",72.6,72.97,74.09,0.37000000000000455
6314,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 13.21, 10.03, 13.42, 9.31, 6.45]","[12.18, 0.0, 14.74, 10.81, 16.72, 18.09]",73.8,73.32000000000001,72.54,1.259999999999991
6315,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 13.21, 10.03, 12.18, 0.0, 16.72]","[13.42, 9.31, 14.74, 10.81, 18.09, 6.45]",73.8,73.03999999999999,72.82000000000001,0.9799999999999898
6316,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 13.21, 10.03, 0.0, 10.81, 18.09]","[13.42, 12.18, 9.31, 14.74, 16.72, 6.45]",73.8,73.04,72.82000000000001,0.9799999999999898
6317,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 13.21, 13.42, 9.31, 0.0, 16.72]","[10.03, 12.18, 14.74, 10.81, 18.09, 6.45]",73.8,73.56,72.30000000000001,1.4999999999999858
6318,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 13.21, 13.42, 0.0, 14.74, 10.81]","[10.03, 12.18, 9.31, 16.72, 18.09, 6.45]",73.8,73.08,72.78,1.019999999999996
6319,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 13.21, 12.18, 9.31, 0.0, 16.72]","[10.03, 13.42, 14.74, 10.81, 18.09, 6.45]",73.8,72.32,73.54,1.480000000000004
6320,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 13.21, 12.18, 9.31, 10.81, 6.45]","[10.03, 13.42, 0.0, 14.74, 16.72, 18.09]",73.8,72.86,73.0,0.9399999999999977
6321,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 13.21, 9.31, 0.0, 10.81, 18.09]","[10.03, 13.42, 12.18, 14.74, 16.72, 6.45]",73.8,72.32000000000001,73.54,1.4799999999999898
6322,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 13.21, 0.0, 14.74, 18.09, 6.45]","[10.03, 13.42, 12.18, 9.31, 10.81, 16.72]",73.8,73.39,72.47,1.3299999999999983
6323,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 10.03, 13.42, 12.18, 0.0, 16.72]","[13.21, 9.31, 14.74, 10.81, 18.09, 6.45]",73.8,73.25,72.61000000000001,1.1899999999999835
6324,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 10.03, 13.42, 0.0, 10.81, 18.09]","[13.21, 12.18, 9.31, 14.74, 16.72, 6.45]",73.8,73.25,72.61,1.1899999999999977
6325,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 10.03, 9.31, 0.0, 14.74, 18.09]","[13.21, 13.42, 12.18, 10.81, 16.72, 6.45]",73.8,73.07000000000001,72.79,1.009999999999991
6326,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 10.03, 0.0, 14.74, 10.81, 16.72]","[13.21, 13.42, 12.18, 9.31, 18.09, 6.45]",73.8,73.2,72.66000000000001,1.1399999999999864
6327,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 13.42, 12.18, 9.31, 0.0, 16.72]","[13.21, 10.03, 14.74, 10.81, 18.09, 6.45]",73.8,72.53,73.33000000000001,1.269999999999996
6328,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 13.42, 12.18, 9.31, 10.81, 6.45]","[13.21, 10.03, 0.0, 14.74, 16.72, 18.09]",73.8,73.07000000000001,72.79,1.009999999999991
6329,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 13.42, 9.31, 0.0, 10.81, 18.09]","[13.21, 10.03, 12.18, 14.74, 16.72, 6.45]",73.8,72.53,73.33,1.269999999999996
6330,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 12.18, 0.0, 14.74, 18.09, 6.45]","[13.21, 10.03, 13.42, 9.31, 10.81, 16.72]",73.8,72.36,73.5,1.4399999999999977
6331,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 9.31, 0.0, 14.74, 10.81, 16.72]","[13.21, 10.03, 13.42, 12.18, 18.09, 6.45]",73.8,72.48,73.38000000000001,1.3199999999999932
6332,"[12.99, 12.77, 8.89, 8.66, 14.55, 15.94]","[20.9, 0.0, 10.81, 16.72, 18.09, 6.45]","[13.21, 10.03, 13.42, 12.18, 9.31, 14.74]",73.8,72.97,72.89,0.9099999999999966
6333,"[12.99, 12.77, 8.89, 8.66, 14.74, 15.94]","[20.9, 13.21, 10.03, 12.18, 0.0, 16.72]","[13.42, 9.31, 14.55, 10.81, 18.09, 6.45]",73.99000000000001,73.03999999999999,72.63000000000001,1.3599999999999994
6334,"[12.99, 12.77, 8.89, 8.66, 14.74, 15.94]","[20.9, 13.21, 10.03, 0.0, 10.81, 18.09]","[13.42, 12.18, 9.31, 14.55, 16.72, 6.45]",73.99000000000001,73.04,72.63000000000001,1.3599999999999994
6335,"[12.99, 12.77, 8.89, 8.66, 14.74, 15.94]","[20.9, 13.21, 13.42, 14.55, 0.0, 10.81]","[10.03, 12.18, 9.31, 16.72, 18.09, 6.45]",73.99000000000001,72.89,72.78,1.210000000000008
6336,"[12.99, 12.77, 8.89, 8.66, 14.74, 15.94]","[20.9, 13.21, 12.18, 9.31, 10.81, 6.45]","[10.03, 13.42, 14.55, 0.0, 16.72, 18.09]",73.99000000000001,72.86,72.81,1.1800000000000068
6337,"[12.99, 12.77, 8.89, 8.66, 14.74, 15.94]","[20.9, 10.03, 9.31, 14.55, 0.0, 18.09]","[13.21, 13.42, 12.18, 10.81, 16.72, 6.45]",73.99000000000001,72.88000000000001,72.79,1.2000000000000028
6338,"[12.99, 12.77, 8.89, 8.66, 14.74, 15.94]","[20.9, 10.03, 14.55, 0.0, 10.81, 16.72]","[13.21, 13.42, 12.18, 9.31, 18.09, 6.45]",73.99000000000001,73.01,72.66000000000001,1.3299999999999983
6339,"[12.99, 12.77, 8.89, 8.66, 14.74, 15.94]","[20.9, 13.42, 12.18, 9.31, 0.0, 16.72]","[13.21, 10.03, 14.55, 10.81, 18.09, 6.45]",73.99000000000001,72.53,73.14000000000001,1.460000000000008
6340,"[12.99, 12.77, 8.89, 8.66, 14.74, 15.94]","[20.9, 13.42, 12.18, 9.31, 10.81, 6.45]","[13.21, 10.03, 14.55, 0.0, 16.72, 18.09]",73.99000000000001,73.07000000000001,72.60000000000001,1.3900000000000006
6341,"[12.99, 12.77, 8.89, 8.66, 14.74, 15.94]","[20.9, 13.42, 9.31, 0.0, 10.81, 18.09]","[13.21, 10.03, 12.18, 14.55, 16.72, 6.45]",73.99000000000001,72.53,73.14,1.460000000000008
6342,"[12.99, 12.77, 8.89, 8.66, 14.74, 15.94]","[20.9, 0.0, 10.81, 16.72, 18.09, 6.45]","[13.21, 10.03, 13.42, 12.18, 9.31, 14.55]",73.99000000000001,72.97,72.7,1.2900000000000063
6343,"[12.99, 12.77, 8.89, 14.55, 16.72, 6.45]","[20.9, 13.21, 10.03, 13.42, 0.0, 15.94]","[12.18, 9.31, 8.66, 14.74, 10.81, 18.09]",72.37,73.5,73.79,0.29000000000000625
6344,"[12.99, 12.77, 8.89, 14.55, 16.72, 6.45]","[20.9, 13.21, 12.18, 9.31, 0.0, 18.09]","[10.03, 13.42, 8.66, 14.74, 10.81, 15.94]",72.37,73.69,73.60000000000001,0.0899999999999892
6345,"[12.99, 12.77, 8.89, 14.55, 16.72, 6.45]","[20.9, 13.21, 8.66, 0.0, 14.74, 15.94]","[10.03, 13.42, 12.18, 9.31, 10.81, 18.09]",72.37,73.45,73.84,0.39000000000000057
6346,"[12.99, 12.77, 8.89, 14.55, 16.72, 6.45]","[20.9, 10.03, 12.18, 0.0, 14.74, 15.94]","[13.21, 13.42, 9.31, 8.66, 10.81, 18.09]",72.37,73.79,73.50000000000001,0.28999999999999204
